,0,1
0,5f590727e9e993bbb14ff9c72bfe67eb.multimod,7.241073849273214e-28
1,1478a3615708882d57111ad713542f9b.multimod,3.4880110466392974e-26
2,c8221fef88a190810307d13498569d48.multimod,0.00035007050610147417
3,7b704086c52056e81fe3a8070bbd1ffc.multimod,2.9552607583305246e-10
4,35e24b484efc082f7164854faef972df.multimod,1.7420624870691736e-15
5,3128176e70c0b83af03cbfa64d66607a.multimod,2.073531030050362e-17
6,9ccb663653135319b9e9c94aee0d1b7e.multimod,3.4880110466392974e-26
7,9aa7275870cc2bceae9c0cea50b5a557.multimod,3.756396216640989e-19
8,27b47f71ae3c5d59540a4e0ae919119d.multimod,3.7058515978127815e-11
9,93793b9d57a7352b0fd7f81f9db57b69.multimod,7.02756608461641e-07
10,ec5004780fa31f3c1dccc2604d28b3f0.multimod,0.08878952264785767
11,07a8ab6fc1e91748a399fa727ee31f35.multimod,0.004368292633444071
12,1526c8aef60aed86ea4451253cae0671.multimod,3.588209644776047e-13
13,a875ebfa45d7bfb5c69a2d03cae20525.multimod,7.241073849273214e-28
14,d1b5edaa3d779ffd92d751d26c56f186.multimod,7.531336699304145e-15
15,87781faac45f01a4a6461415f33671cd.multimod,5.939888897018918e-35
16,e2d1f0db42bf630b3b1caeab50743583.multimod,3.4880110466392974e-26
17,9238f74bad93107766f4fe635c31deec.multimod,3.4880110466392974e-26
18,93d5ac4459fef35a9a6c4619a92f2323.multimod,0.0
19,052a701de3fe683d45cd17ab8c92df88.multimod,6.040532657403119e-13
20,5ad3b641da4c85b6ba3f0ff539e25524.multimod,9.542564409516397e-19
21,8cd47f68c4e50cf312423e5f19e6caef.multimod,4.697961949237264e-19
22,10c68c8f39b4c306c0a7266e4d37ab74.multimod,4.299282457820297e-11
23,723879fbbb1e6489d9556c32cf452595.multimod,4.697961949237264e-19
24,cc06363b6a7800f773750a7f1cb21489.multimod,7.282824022078202e-18
25,59bee69aea0973de14c703dfd015a991.multimod,0.001084240386262536
26,0f0c05633dc9d182be5a930abddd1641.multimod,3.4880110466392974e-26
27,6a6dfc606bc9ff52a4b01c31e7b885b6.multimod,3.4880110466392974e-26
28,8b5bf8cb21240005ccd1c66a993f3614.multimod,1.3872332449427205e-10
29,337cd93b79c727cc4505605c02fb7470.multimod,1.3062937056171988e-22
30,2fb31d0152997ae27751b2d5ea5c41af.multimod,6.545893826981342e-10
31,720e370941054cec9898bab7ba85ae1c.multimod,2.84151938187974e-24
32,5194281cdfee436bb8ec7a0eda18176d.multimod,3.53949203280024e-10
33,704084364970722289fc767a2f0ecb87.multimod,4.697961949237264e-19
34,4abb56b297605938582670ea8eeddf8e.multimod,6.591860462571898e-20
35,3d1e94d4899d7cf8312bca97bdf6a0df.multimod,3.4880110466392974e-26
36,a3318dc3901ddc37be45586adae2b5b9.multimod,4.979037271368725e-08
37,8744f8be02d2e26c68444993675942b0.multimod,4.97370092489291e-06
38,ef6003e98b491fbcd137f4a6e737ed18.multimod,2.56489209204383e-24
39,877386837a3b4ebcf533e3a2c63c9d1a.multimod,0.0005720177432522178
40,1b18fbe574ee7197ff804f85d83edd56.multimod,4.697961949237264e-19
41,ce8af9f0e63fbb56b2a8325dacc55ad4.multimod,3.588209644776047e-13
42,34e9965946a00235513e49ca502b74c5.multimod,3.4880110466392974e-26
43,82da1c5902572d27613b04972914be46.multimod,1.0778804567709714e-21
44,3ffd31d26a1f452a9b14d2863475a1a9.multimod,3.4701150915424084e-13
45,f157530e267286322f19027d4a70ad65.multimod,1.218278348511426e-31
46,f3a029ffbb9a25954f4b83e4bd78b4a2.multimod,1.183433234221154e-13
47,9ab6cc575dc6d8e4cc0581cdea7a5114.multimod,3.2059217671730005e-17
48,bc16edd6a039c8d30e9092fec00e8026.multimod,4.697961949237264e-19
49,5070a654dac98baa645a0fecdbc3715d.multimod,3.4880110466392974e-26
50,ae2c6f78b81662bcfc22edda61d892e0.multimod,0.004292389377951622
51,a03eaba78acc82f99a7aadbb1671cb85.multimod,1.7604586041675929e-25
52,acf9bead4798101174cb9270623878f1.multimod,1.5327074944851958e-15
53,1ac097277268ed7cda5c910fe6be9a83.multimod,3.4880110466392974e-26
54,e6585993d70c6c4490ab8ee9dd3f15a4.multimod,3.0863642804662694e-12
55,0d227b1977799a1e0d41cacf2d3cc2f5.multimod,1.5805756133742738e-24
