,0,1
0,5f590727e9e993bbb14ff9c72bfe67eb.multimod,1.093257547614716e-14
1,1478a3615708882d57111ad713542f9b.multimod,1.5730507174627206e-12
2,c8221fef88a190810307d13498569d48.multimod,0.9931735992431641
3,7b704086c52056e81fe3a8070bbd1ffc.multimod,0.9954787492752075
4,35e24b484efc082f7164854faef972df.multimod,3.844767707050778e-05
5,3128176e70c0b83af03cbfa64d66607a.multimod,4.0423995528726664e-07
6,9ccb663653135319b9e9c94aee0d1b7e.multimod,1.5730507174627206e-12
7,9aa7275870cc2bceae9c0cea50b5a557.multimod,3.264421320636757e-05
8,27b47f71ae3c5d59540a4e0ae919119d.multimod,0.8023938536643982
9,93793b9d57a7352b0fd7f81f9db57b69.multimod,0.2644274830818176
10,ec5004780fa31f3c1dccc2604d28b3f0.multimod,0.8398335576057434
11,07a8ab6fc1e91748a399fa727ee31f35.multimod,0.5541054010391235
12,1526c8aef60aed86ea4451253cae0671.multimod,0.9983738660812378
13,a875ebfa45d7bfb5c69a2d03cae20525.multimod,1.093257547614716e-14
14,d1b5edaa3d779ffd92d751d26c56f186.multimod,3.2811298297019675e-05
15,87781faac45f01a4a6461415f33671cd.multimod,3.5292286183118016e-17
16,e2d1f0db42bf630b3b1caeab50743583.multimod,1.5730507174627206e-12
17,9238f74bad93107766f4fe635c31deec.multimod,1.5730507174627206e-12
18,93d5ac4459fef35a9a6c4619a92f2323.multimod,8.100628178428471e-16
19,052a701de3fe683d45cd17ab8c92df88.multimod,0.9999661445617676
20,5ad3b641da4c85b6ba3f0ff539e25524.multimod,8.60653290146729e-06
21,8cd47f68c4e50cf312423e5f19e6caef.multimod,3.431615436255697e-09
22,10c68c8f39b4c306c0a7266e4d37ab74.multimod,0.8811936974525452
23,723879fbbb1e6489d9556c32cf452595.multimod,3.431615436255697e-09
24,cc06363b6a7800f773750a7f1cb21489.multimod,4.849281367569347e-07
25,59bee69aea0973de14c703dfd015a991.multimod,0.5573921799659729
26,0f0c05633dc9d182be5a930abddd1641.multimod,1.5730507174627206e-12
27,6a6dfc606bc9ff52a4b01c31e7b885b6.multimod,1.5730507174627206e-12
28,8b5bf8cb21240005ccd1c66a993f3614.multimod,0.32494303584098816
29,337cd93b79c727cc4505605c02fb7470.multimod,7.803600254874254e-08
30,2fb31d0152997ae27751b2d5ea5c41af.multimod,0.9984104037284851
31,720e370941054cec9898bab7ba85ae1c.multimod,1.8713956251303898e-07
32,5194281cdfee436bb8ec7a0eda18176d.multimod,0.00022391072707250714
33,704084364970722289fc767a2f0ecb87.multimod,3.431615436255697e-09
34,4abb56b297605938582670ea8eeddf8e.multimod,1.1303533256068476e-06
35,3d1e94d4899d7cf8312bca97bdf6a0df.multimod,1.5730507174627206e-12
36,a3318dc3901ddc37be45586adae2b5b9.multimod,0.9848185181617737
37,8744f8be02d2e26c68444993675942b0.multimod,0.9960609078407288
38,ef6003e98b491fbcd137f4a6e737ed18.multimod,5.8920524709238364e-12
39,877386837a3b4ebcf533e3a2c63c9d1a.multimod,0.933475136756897
40,1b18fbe574ee7197ff804f85d83edd56.multimod,3.431615436255697e-09
41,ce8af9f0e63fbb56b2a8325dacc55ad4.multimod,0.9983738660812378
42,34e9965946a00235513e49ca502b74c5.multimod,1.5730507174627206e-12
43,82da1c5902572d27613b04972914be46.multimod,7.34569782778749e-09
44,3ffd31d26a1f452a9b14d2863475a1a9.multimod,0.9986323118209839
45,f157530e267286322f19027d4a70ad65.multimod,1.4161829429251131e-18
46,f3a029ffbb9a25954f4b83e4bd78b4a2.multimod,4.633654793195774e-09
47,9ab6cc575dc6d8e4cc0581cdea7a5114.multimod,1.0
48,bc16edd6a039c8d30e9092fec00e8026.multimod,3.431615436255697e-09
49,5070a654dac98baa645a0fecdbc3715d.multimod,1.5730507174627206e-12
50,ae2c6f78b81662bcfc22edda61d892e0.multimod,0.5718302726745605
51,a03eaba78acc82f99a7aadbb1671cb85.multimod,9.618184720894263e-11
52,acf9bead4798101174cb9270623878f1.multimod,4.293641723052133e-06
53,1ac097277268ed7cda5c910fe6be9a83.multimod,1.5730507174627206e-12
54,e6585993d70c6c4490ab8ee9dd3f15a4.multimod,0.0007479239720851183
55,0d227b1977799a1e0d41cacf2d3cc2f5.multimod,2.1704565228430894e-12
56,aefd9876d4fb739cbd76b16d19bfbb20.multimod,0.8695239424705505
57,00d41cb8eabffec00272b0a4574cd6c9.multimod,2.575066355348099e-05
58,a87de93e857be589a5ff786506466046.multimod,1.1008244200638728e-06
59,e57526c21b09635c70f1d90da28f5ef4.multimod,1.5730507174627206e-12
60,ba5fed3dba8d66547548c1e73c2660d0.multimod,1.5730507174627206e-12
61,b908bfc6e4b4506f12d8a1e81117115d.multimod,0.6661702990531921
62,1bfefe494e49abc44c552712886d8966.multimod,3.431615436255697e-09
63,455f1b70ffd7cd324c61d5f5a971c985.multimod,0.5541054010391235
64,3c0eff790bc073c6d8e3a2b7e9cdf139.multimod,3.431615436255697e-09
65,3abe1a5b9e1bd5a73da656562eeaac2e.multimod,3.431615436255697e-09
66,580c17f0c6ff6b2fa028c715b1826e9a.multimod,1.145703215459093e-12
67,d489f0c74c73a3f83ace6a52e30cd095.multimod,1.4924368176796958e-29
68,9be758516effea121f03459959e8dbf7.multimod,0.000340923696057871
69,85f12da7daa390d1a7c604bd2c249c2d.multimod,3.4546215036844116e-14
70,8a82c3253a7ecf1dd8d0703a1e13c6af.multimod,0.9986323118209839
71,76446bb35bd0fac07e1f0054aa01b0cf.multimod,1.5730507174627206e-12
72,dfd438cfd7cd8fef5660555f96787b05.multimod,0.8544230461120605
73,c1226c21c640f906bd535e9194b039f9.multimod,3.5748342064323424e-09
74,9ffa5ecf031c296c00f747124680e156.multimod,1.705298059608961e-14
75,747c4f55bcafd1a77aa9caec900435f9.multimod,3.431615436255697e-09
76,40a480bd1fe70a3d407575bc0e4e5522.multimod,3.431615436255697e-09
77,08f24f5ea95ef45d933dff26bc193cbc.multimod,5.8920524709238364e-12
78,6b85a6fcff5d35367262db362e127ff0.multimod,1.5730507174627206e-12
79,5fad3e54bff2b2e7ff0acd5d4c8f7133.multimod,3.431615436255697e-09
80,af5897d0df92d2c4ef720e1e667ad3d9.multimod,8.60653290146729e-06
81,908c67bf3d18d782461a4483746cb5ea.multimod,1.5730507174627206e-12
