,0,1
0,75564d4b457fed73e8555ed13037bc7545161222d39686bf11803f0d30cdfeea.drebin,4.857232127619682e-08
1,adb40db5861b52c488a0e90c755990f41a33c9cf274a78c3abee3b800afabae3.drebin,5.400507870945148e-05
2,1c81a78958a5a89c43d17659b0a858991f91e4a1772ca7b27c00d651d835fd29.drebin,0.06221731752157211
3,3ceb4d851cb80baabf2adb0aa56c6daf6ad7257331c87e2a55cd9f810366b6ad.drebin,1.0810298363139736e-06
4,dc11ac758fad75e2bb295ba159bf1400f88ef1745754f22f29b696bc8de0507d.drebin,0.00010503343946766108
5,5208c091b315c25975719f7bc0a7cc01a62287843eb6299a454605f9bdfd3a91.drebin,3.7773804706375813e-07
6,e42e62e496bcf2b6ac6a2808d64eef41f73ee00dba980af7a3b07cd513e2361e.drebin,0.0004137517244089395
7,81e1d607debf918bab26e09c3be2214311ab47aa142178bfe7785870403ddbef.drebin,9.413479347131215e-06
8,960e17fc92ab82a70b7359ab04ccea80501a284896c1fae061f4f9ada9f8cb9e.drebin,0.2572007179260254
9,011ab1e277af208d7c369781696abf9c05052cabf36b592e2dd452c6dc3a9a51.drebin,1.4529184966249886e-07
10,0e3bc87be1cb14120dcea58cfb0a99cab5e91d1b434db1e7109c06ab2dfcc85e.drebin,3.940896931453608e-06
11,7a0b4b56978aaab7d2bba0c61555f6012cf584d244957b229751059fe39d4364.drebin,4.169285148236668e-07
12,7fd21c1d79249c4af398b5301bbe006ea2af8c1807721162519a3aa96552de18.drebin,0.241005077958107
13,0baa87dd46f81f6f6c2243b23d4f59f79f8091711cd03dbe9e977c1bc0f35141.drebin,0.04664706066250801
14,10f2dcb4f070e9bf8182512e2c3de42d583aceecdcb606298e7e76175430e307.drebin,0.24051885306835175
15,c59ca2ac0eb84ae868cdcb846417b8c2cb7ca856bfca687914cbe3564a7ba8a3.drebin,0.0016796262934803963
16,b48be6fec1c25afcf274c9f8c6ac038015f2b04c87a9b8da6519ee3510ef30a2.drebin,9.766061339178123e-06
17,1036a8d86fd6b04b621608ad7cf2edce114cd2585bbe890c4e0fd75e8d1db187.drebin,0.0024399685207754374
18,b193d8d98295978524a2efb9e954fd7104842528cb2e0654767fa3c1d08b79f3.drebin,0.2557813823223114
19,3abbb51e6386f9d4b2d8ce97444561d7080946d82f1cba254f98b0edfd46a163.drebin,0.007167456205934286
20,36469c796ccb6f5a3451770ffe6c420c09475ac05945a8cf92f257bc5440d15c.drebin,0.09987761825323105
21,d80e28098a09f0a95a20ab0cb8c77189c4e3d8949de532a7f3f1df5fc79c3d15.drebin,0.0016149216098710895
22,1041aa822ff11fb8712bc48b84a5cdb755e213587242bea3fb984f78f75d7958.drebin,2.94522961574728e-09
23,a9ab7fce522a30fa74f245b0226d0f2ebe454e8a0b4365b3551cff89d6e9e2b6.drebin,1.3794560516089405e-07
24,383a4f303b6a4e87496b9f271c48998a1b9a4d27cdaca41e0c7f8985c9f9dc59.drebin,0.0015741102397441864
25,a49d6f1d67d54bf9581c8085e67242eb782c083dc8a62c05b339e61d50931aa8.drebin,3.993631253251806e-06
26,ee72262f24f65cfa3b96954f25b3990d8003918cde194151b89036b4a536989c.drebin,0.07496294379234314
27,ece76e88fe8ae47beb529f0546c3c8d360d40c50e7b7aa3c6a783b8b53e3c79c.drebin,0.4391752779483795
28,e99638129bda451ecb485851dbdf968ad5164d0e4e92a380b2adfbb4548f3353.drebin,0.0003566871164366603
29,7a10cf95f360ba2b2f99a838dc34fa91d50f6f2c15556bfe69487533b7c791a1.drebin,0.18691711127758026
30,0b755582c46acfb65c9d73e6687dcf08cf04fac5e4030de0b8e16e193bcdfe64.drebin,0.00015019667625892907
31,724ca99e75533a1c97efa5a1a4c431dccbad890e9eee86d84beff96e6a95c989.drebin,0.007615674287080765
32,6378b88a2d49593f0e3ae21eb553a18094fdbac6b797ddb85258c83b80d8350d.drebin,0.33791032433509827
33,44013d2c454b8bde4cbf280250a21aa428640cd0b0756ad45e49f10a6186c35e.drebin,7.286434424713661e-07
34,a7e5a9cb3862a7b01e588dcf559fd06e46c0e999e60edcb1b03862221bb72fbc.drebin,0.0007876080926507711
35,3f8784596ce4a13521777cb9615b6b0f2253864a452e422ee6d7f081afe825d3.drebin,5.125276402395684e-06
36,6fe36ce513e9eda0caa659d511075b4a75a89eabffbcfc5fa2ab2ef9e751e6f0.drebin,0.3708215057849884
37,30731835d3d97c61cc081bfc546ce79d5ffd77fee70b19d6cfb91109c2230230.drebin,5.014779617340537e-06
38,93c427e656a78a9565d925863513c0f5528fe96757f4d896b8a442c9429fc432.drebin,8.241241630457807e-06
39,abcc1a8e5366967867bec2806f6c2a8dbf55f9fe0c50b41f675d15f29c5bc87c.drebin,0.002626282861456275
40,9d912b502b38a36f279d950b7f3a54015006d51827106cd1898e8321bf793135.drebin,0.0005033825291320682
41,b5b6a2641eb9c6d9cbacd1dd94691fac383e2fc0c48fb6db6baf74dc712988d9.drebin,3.751467011170462e-05
42,3b26ac457a0e0f0674efec023a2aeac566d4ecb7f04512c516605d915106e81a.drebin,1.3824818552166107e-06
43,0342557418c137bee90aed5d2bdc0b2baf58a98f6794f04ee35de89316be0edd.drebin,7.253117928485153e-07
44,5e5e377d9f31742c7647baa2f48f5814ebfd1d9f06fa8e808660943d6b419966.drebin,0.0002304835506947711
45,ce4cc69dfe2ec4584eac4c396492a6b294083291ebf3306ffda38433a74acd86.drebin,1.0737408047134522e-05
46,b1cc2f10e453ee8969c7d8eb202b0586ee7617823638d99d7db573f19c2762f7.drebin,0.0001418357132934034
47,7852625d3f79ac42f171e1fa4dccd24925468070321308ca616fe5bb3a6b6e5a.drebin,0.09260643273591995
48,6a02832c97ad6c0f2ddb813acb52ef002ef616be2a7ded5a0a69b7dbdf2f7aff.drebin,4.412029011291452e-05
49,b20766395516162f7a4cc42d822eff3712a62582e734c1941217cfb4423bb3d4.drebin,9.551397006646312e-09
50,5831c03513e84486097d027b5826b7a9292915a48636ab576762fe86cbc8c6a3.drebin,1.4411441497941269e-06
51,30e2c66ab1d21910a4b9837b7f7ac6034e457221fa806159f6bd27be7ee8dbde.drebin,4.50807284835264e-08
52,a2c0b8cf04f4e4ffc3a7b7c093a273a3828f8cb010ecd1fdf7479f0dae54707e.drebin,0.17331863939762115
53,5012bd7fcb3be754dcca99c2c45ec0b25f3c66973950daf93cb8bd5daafd8f9a.drebin,1.0492848332432914e-06
54,ccdd64ac544bed4967cb6a5272de3b9c21d5d6181797a3f26567e87dca6c4ab3.drebin,0.0005749429110437632
55,1712c967e957f8bc15e64dbb5aa1e4236bb72449066ef43f0e52f9354833b2c5.drebin,0.41114091873168945
56,8d81c47f04b6f122513d4d0260a5707ffae1d022838d8cb4d60a5c4a985ce999.drebin,0.0006046444177627563
57,1c86bb0c51a944677e985ae3025839b2af9d4bfc9366e77111ef05c5e1386b83.drebin,0.15565893054008484
58,b65aa0058801b9053a4546698becef0d74d21078a0db769e1f63b7826b16c374.drebin,1.302477556919257e-07
59,0f09b18c2e66f0e91849a98770fcdaaf55a49b485ce719d2add41c9a51331994.drebin,0.0027828586753457785
60,ad5e239ced915ffc6f49d1268ebe7c7701efb61733d0aa3dd05300a596ab9176.drebin,0.001544398139230907
61,72669917218e70c73c1d4db790e8a7ae048ab39f977f5df82329c8ddbcb2f84f.drebin,0.0041582961566746235
62,994021f930fd144e5f7bbf84e7b9292dc075abc73dfeeeebd667b34aee29366c.drebin,3.520735276651976e-07
63,ec75b430e291dae869e958e1cfdcec1007804953c13bf217a8ddb58e441b29e8.drebin,1.8090915432367183e-07
64,2de9ff3a5424c796e2bdfbfae637abe7a0306bc399dbd7e287ee6dbe0d9795f3.drebin,7.571737968602513e-14
65,e8efe7a9081dcc8dd51b34eda3fb8f3d08564ef659f30ae4cf8abcdf56ae2cfb.drebin,3.174572339048609e-05
