,0,1
0,5f590727e9e993bbb14ff9c72bfe67eb.drebin,5.84310856055481e-07
1,1478a3615708882d57111ad713542f9b.drebin,6.749727810095864e-06
2,c8221fef88a190810307d13498569d48.drebin,0.3175125799141824
3,35e24b484efc082f7164854faef972df.drebin,0.02338139580388088
4,3128176e70c0b83af03cbfa64d66607a.drebin,0.5410278192430269
5,9ccb663653135319b9e9c94aee0d1b7e.drebin,6.749727810095864e-06
6,9aa7275870cc2bceae9c0cea50b5a557.drebin,0.017634973663371058
7,a875ebfa45d7bfb5c69a2d03cae20525.drebin,2.285920370326266e-07
8,bad167c3b453604fb703ff41799220e7.drebin,0.355371554940939
9,87781faac45f01a4a6461415f33671cd.drebin,2.8409724334006833e-09
10,675cb697043f70352637fa0682c89fde.drebin,0.6055317440070213
11,e2d1f0db42bf630b3b1caeab50743583.drebin,1.1588450587396437e-05
12,9238f74bad93107766f4fe635c31deec.drebin,6.464792797977738e-07
13,93d5ac4459fef35a9a6c4619a92f2323.drebin,0.41149005666375166
14,3f95c11b64e8670a6263bb0a0f94e95a.drebin,0.5447935096919536
15,10c68c8f39b4c306c0a7266e4d37ab74.drebin,0.006154791748849676
16,cc06363b6a7800f773750a7f1cb21489.drebin,0.7644337274017743
17,0f0c05633dc9d182be5a930abddd1641.drebin,7.077078844304196e-05
18,6a6dfc606bc9ff52a4b01c31e7b885b6.drebin,7.077078844304196e-05
19,337cd93b79c727cc4505605c02fb7470.drebin,0.6235598802566528
20,720e370941054cec9898bab7ba85ae1c.drebin,0.3842624621349387
21,5194281cdfee436bb8ec7a0eda18176d.drebin,0.2614836171269417
22,704084364970722289fc767a2f0ecb87.drebin,0.744363618917123
23,3d1e94d4899d7cf8312bca97bdf6a0df.drebin,7.077078844304196e-05
24,75fa56e51b2f763d81c247eaeb57d956.drebin,0.44945030994713303
25,f797139d648c2a8504c25b9e886d5157.drebin,0.6287071166560054
26,ef6003e98b491fbcd137f4a6e737ed18.drebin,2.0874976520701692e-07
27,34e9965946a00235513e49ca502b74c5.drebin,2.1052177778813077e-07
28,82da1c5902572d27613b04972914be46.drebin,0.004073596862144768
29,9ab6cc575dc6d8e4cc0581cdea7a5114.drebin,0.8037648454308511
30,0deab75eb09aa379127966e905faedaa.drebin,0.41219467767514295
31,5070a654dac98baa645a0fecdbc3715d.drebin,2.0047016668911513e-07
32,a03eaba78acc82f99a7aadbb1671cb85.drebin,0.32980306986719377
33,acf9bead4798101174cb9270623878f1.drebin,0.45328623186796907
34,1ac097277268ed7cda5c910fe6be9a83.drebin,2.0047016668911513e-07
35,e6585993d70c6c4490ab8ee9dd3f15a4.drebin,0.22650802657008173
36,0d227b1977799a1e0d41cacf2d3cc2f5.drebin,0.6955839455127717
37,00d41cb8eabffec00272b0a4574cd6c9.drebin,0.058642728021368384
38,e57526c21b09635c70f1d90da28f5ef4.drebin,2.8675822704826717e-06
39,ba5fed3dba8d66547548c1e73c2660d0.drebin,2.8675822704826717e-06
40,b908bfc6e4b4506f12d8a1e81117115d.drebin,0.7366175323724747
41,1bfefe494e49abc44c552712886d8966.drebin,0.6051232294235888
42,90beb963d1ec93cc0a9b586c9de6468d.drebin,0.6330359677022426
43,580c17f0c6ff6b2fa028c715b1826e9a.drebin,0.019259368954226374
44,d489f0c74c73a3f83ace6a52e30cd095.drebin,0.4548066765069962
45,76446bb35bd0fac07e1f0054aa01b0cf.drebin,1.7076328298060162e-07
46,dfd438cfd7cd8fef5660555f96787b05.drebin,0.00864944713539444
47,c1226c21c640f906bd535e9194b039f9.drebin,0.7492069456726311
48,9ffa5ecf031c296c00f747124680e156.drebin,5.632569333613446e-07
49,747c4f55bcafd1a77aa9caec900435f9.drebin,0.5945703491568565
50,40a480bd1fe70a3d407575bc0e4e5522.drebin,0.5945703491568565
51,08f24f5ea95ef45d933dff26bc193cbc.drebin,1.6693999462802365e-07
52,6b85a6fcff5d35367262db362e127ff0.drebin,1.7076328298060162e-07
53,5fad3e54bff2b2e7ff0acd5d4c8f7133.drebin,0.5945703491568565
54,908c67bf3d18d782461a4483746cb5ea.drebin,1.9621812441528164e-06
55,342252d9ac8becda9ee5b7f572a58caa.drebin,1.8241217656964045e-08
56,67c413686e2e9b1579fb37199db6013e.drebin,0.05048182932659983
57,73cc1242f91b85dc2c38d406d8eee32c.drebin,0.3330294580257032
58,69da9a385f08555ffa79bbdb92d15d2a.drebin,0.7050637587904931
59,946cf4dd8ec74492f00f92e8d51b43f5.drebin,0.3330294580257032
60,c2ad9c9e1feae3c7e539e6317f58a8f1.drebin,0.016715059401303734
61,f6f120f0d0588aae71c48255c1fffe94.drebin,0.6478503551334143
62,e8630f57e84fc43a7ffd7115c3e7b295.drebin,1.4173933557515284e-06
63,3748e4fe8068b4945284530c07eeeeea.drebin,0.3934010058641434
64,0e785a88da5a6c5a7107dec2086b5683.drebin,0.0023260839745489655
65,3573ce549f76c21cbee33f266297bb69.drebin,0.3934010058641434
66,7e1efb3c6fbf513e43e2444cc1ffd322.drebin,6.559697366128604e-05
67,09fd4f158551155cf2ad1a031fb94577.drebin,1.4173933557515284e-06
68,00d149dd460d477e27ac9cde1efc3f45.drebin,0.3913019109517336
69,50e6d776c5cb6ed239c3bfd121357300.drebin,4.898539117448308e-07
70,4bec038ced39fa495a34ae821fb0edd4.drebin,4.898539117448308e-07
71,65ef971778a2cfe92436a66f6e67f946.drebin,2.1378478811584502e-05
72,3847b497f6efdd2c92812589a8d7f2ce.drebin,1.7296330588578714e-05
