,0,1
0,5f590727e9e993bbb14ff9c72bfe67eb.multimod,0.005088635254651308
1,1478a3615708882d57111ad713542f9b.multimod,0.09356739372015
2,35e24b484efc082f7164854faef972df.multimod,0.7335301041603088
3,3128176e70c0b83af03cbfa64d66607a.multimod,0.7327616810798645
4,9ccb663653135319b9e9c94aee0d1b7e.multimod,0.09356739372015
5,9aa7275870cc2bceae9c0cea50b5a557.multimod,0.7322088479995728
6,27b47f71ae3c5d59540a4e0ae919119d.multimod,0.33917999267578125
7,93793b9d57a7352b0fd7f81f9db57b69.multimod,0.6249364614486694
8,1526c8aef60aed86ea4451253cae0671.multimod,0.5331795811653137
9,a875ebfa45d7bfb5c69a2d03cae20525.multimod,1.0470340328083694e-07
10,d1b5edaa3d779ffd92d751d26c56f186.multimod,0.14096008241176605
11,87781faac45f01a4a6461415f33671cd.multimod,1.2245552625245182e-06
12,e2d1f0db42bf630b3b1caeab50743583.multimod,0.00015376372903119773
13,9238f74bad93107766f4fe635c31deec.multimod,1.6021164128687815e-06
14,93d5ac4459fef35a9a6c4619a92f2323.multimod,4.5347363197834056e-07
15,3f95c11b64e8670a6263bb0a0f94e95a.multimod,0.8074452877044678
16,10c68c8f39b4c306c0a7266e4d37ab74.multimod,0.5076956152915955
17,cc06363b6a7800f773750a7f1cb21489.multimod,0.42207440733909607
18,0f0c05633dc9d182be5a930abddd1641.multimod,8.959202386904508e-05
19,6a6dfc606bc9ff52a4b01c31e7b885b6.multimod,8.959202386904508e-05
20,8b5bf8cb21240005ccd1c66a993f3614.multimod,0.36001530289649963
21,720e370941054cec9898bab7ba85ae1c.multimod,0.0017353317234665155
22,5194281cdfee436bb8ec7a0eda18176d.multimod,9.121689072344452e-05
23,4abb56b297605938582670ea8eeddf8e.multimod,0.0013127310667186975
24,3d1e94d4899d7cf8312bca97bdf6a0df.multimod,8.959202386904508e-05
25,ef6003e98b491fbcd137f4a6e737ed18.multimod,0.0005743010551668704
26,877386837a3b4ebcf533e3a2c63c9d1a.multimod,0.06823735684156418
27,1b18fbe574ee7197ff804f85d83edd56.multimod,0.5013446807861328
28,34e9965946a00235513e49ca502b74c5.multimod,4.7104142140597105e-05
29,82da1c5902572d27613b04972914be46.multimod,0.0053227748721838
30,f157530e267286322f19027d4a70ad65.multimod,1.0264692718919832e-05
31,f3a029ffbb9a25954f4b83e4bd78b4a2.multimod,0.8119051456451416
32,0deab75eb09aa379127966e905faedaa.multimod,0.5796549320220947
33,5070a654dac98baa645a0fecdbc3715d.multimod,8.94425465958193e-05
34,a03eaba78acc82f99a7aadbb1671cb85.multimod,0.21986576914787292
